ID,cc_cons
18910,9.6611403108174
9694,9.622023582075187
15347,9.598502432795165
13653,9.70386869414514
19422,9.646034327327927
2442,9.736462621433247
3042,9.635148127984275
574,9.637373645201437
1237,9.593902592668263
9161,9.678571111773996
11362,9.588700782854069
174,9.68333259319951
10512,9.599674131187184
2361,9.670504852819825
19553,9.595590579543678
16088,9.652436687342535
15758,9.646449323015982
2754,9.642977889954027
2164,9.581174998423288
622,9.540999735800167
19967,9.611588638652186
14744,9.598541540551139
18723,9.697479535004229
17460,9.578983343150144
5411,9.613113215447443
7708,9.67366855638156
10158,9.51797600550964
7759,9.560620443645776
11960,9.63206987064918
7229,9.754785592710295
17596,9.660280748585816
17875,9.680284663575886
3193,9.797267130689278
1239,9.610640068302128
2446,9.627931854396447
13521,9.671183970407169
1873,9.610599718428606
3300,9.710256830091646
2980,9.70324174593673
2239,9.699918952341102
17467,9.71634613368012
4016,9.622372364682743
18399,9.66291570046835
4460,9.767733357394956
9114,9.560435989514112
5470,9.570747983751243
14819,9.672995704453182
15637,9.693360056502225
4826,9.72424740880749
2021,9.561975410240283
13241,9.56651770181562
13564,9.758312997336239
13724,9.694945984511165
4458,9.585423266529103
3781,9.553522908610448
5570,9.655126104553643
13787,9.704816342113165
16463,9.677376723837611
14589,9.592971482481104
9012,9.655957555514059
7054,9.604525748339197
13281,9.75636630481537
5955,9.744490429836464
11606,9.628284387256727
10045,9.613383619323828
10521,9.58737827258803
5163,9.619509933149548
18356,9.645484392649998
62,9.613864791467694
5702,9.71972113998182
5556,9.585853358811528
5060,9.721037856956425
3987,9.610695264921702
11,9.712546946537
15148,9.600189852766917
10749,9.661944382293232
8760,9.58819587679803
16457,9.556984225776286
17332,9.66252831221005
7314,9.657618698034149
2484,9.62452179676414
5780,9.618675861224782
13994,9.61404802916925
9190,9.592502675199938
8913,9.631405530924374
2123,9.614688439286585
17169,9.64864900998822
1069,9.628067673404248
19507,9.636225875141289
2517,9.61869921231195
13535,9.548474324164566
11135,9.6563941823021
2158,9.612428132431901
77,9.706854150430106
19243,9.69557257955821
288,9.630705397604816
138,9.623679918996837
490,9.707763476205022
17789,9.595844095919336
12597,9.640023281391633
4387,9.604971844650118
15690,9.710414799515807
11761,9.645770284221328
19177,9.608020855875878
17493,9.749249069359903
17195,9.606741333028488
8002,9.618803982319353
12954,9.605627992548394
7883,9.726563037442226
17414,9.603085122556458
11630,9.676466005621872
11057,9.621197403398403
14179,9.6508610992046
9598,9.677797676099738
4225,9.63186246889365
14235,9.606405093514972
17043,9.675183466340956
18510,9.6205036652502
16974,9.651047952340509
170,9.595085792062543
7860,9.758896576594637
1205,9.52445344214525
16029,9.619009983781213
662,9.636219681240812
10373,9.620624096191277
6365,9.649820627479773
11052,9.595119816738386
3485,9.580941083896217
19396,9.660839439916863
8856,9.639413322946748
4947,9.619877266803929
8748,9.677383363106735
2376,9.704520134725168
2160,9.60658742940216
1259,9.754961087491592
12708,9.604258380134217
14444,9.594037689608676
7220,9.663029754804889
16249,9.505661700936889
15971,9.601972087253245
3519,9.690942619694356
17689,9.564606345215424
12829,9.592972424079582
11243,9.739377203564828
12096,9.590971511119736
19490,9.689076652570447
6408,9.608917684535825
9079,9.647987155302268
8404,9.555500167254902
1013,9.61141914257742
9524,9.729332481878188
12217,9.621136726185757
6216,9.687025679352553
15978,9.675098472215886
9872,9.670569005184197
599,9.69578958642959
19178,9.684808051132334
2679,9.625569809498376
7312,9.709631456841953
11853,9.543740158751465
1607,9.785353625340287
6847,9.691720212028862
4110,9.691897372165508
9315,9.672295638746087
10507,9.623728465507575
16151,9.536942870444044
6162,9.62536741322194
11432,9.635003723520857
10315,9.553139921517381
15575,9.702193305205192
2349,9.548960980492396
1739,9.555861160286728
9520,9.599822447190494
8270,9.596786748249201
15122,9.53704691337942
8222,9.63428028279173
3691,9.635697323741935
1186,9.639570684969435
7007,9.564132021129117
8315,9.712231651138229
16816,9.663364629982716
6865,9.623269413949352
9174,9.672258244198606
7422,9.61609757657719
13715,9.63660279008693
13242,9.624016727996938
7813,9.52432204233991
16683,9.706529442231147
8378,9.771933601248696
9230,9.570840437327979
7830,9.674113666068077
12011,9.673310922295528
6022,9.596508627363242
715,9.599103110518506
6240,9.684998639978067
18022,9.720191719387714
17426,9.63774529474337
18633,9.695856357093689
8442,9.672186682610437
1516,9.565636753308258
8055,9.633885353141379
13157,9.603371595358109
529,9.71686586944407
13500,9.655968419702424
2981,9.677128161504683
8825,9.67990980789656
14190,9.619440861462527
14875,9.629955547379655
15297,9.571035684797769
17006,9.637519039713862
17499,9.710490216850323
15495,9.696479282325672
56,9.634464061623088
10951,9.654505276443146
17807,9.661421025620356
12327,9.663107813489983
13227,9.610040311465177
10921,9.62469830867438
1100,9.705842975963435
14949,9.690158312593965
19898,9.582350686562073
16164,9.654188542499728
373,9.630366918791154
9027,9.62494851174073
834,9.607845217568599
14367,9.7447868408307
19278,9.66166138584634
7936,9.650625994619707
3026,9.615975712601436
14112,9.630465001328377
6450,9.728001968113567
441,9.671246631380383
7767,9.78155898297924
16168,9.590961247508808
1440,9.701015863603782
1282,9.526557208287365
10033,9.555766360329473
8819,9.549051900324105
5963,9.594204244907399
798,9.735855661764942
4718,9.656479422273605
14497,9.55249332943752
9652,9.530290094224307
9132,9.63382963824353
4255,9.663444854449676
18162,9.599684289150193
13810,9.598903563046797
16323,9.692071344202873
19556,9.714357747292466
566,9.632511956124546
16490,9.660539052122333
15807,9.694480050656702
14560,9.69486492533638
12970,9.743230900298082
13554,9.609498757897464
9864,9.52532521923748
3399,9.625247570670002
17702,9.583482356773963
6208,9.641103478459529
7496,9.522077834975235
2443,9.650134506658388
14969,9.62963976631949
15416,9.639936491070562
18618,9.57181871431411
6392,9.75260309253465
19484,9.629707802168342
2305,9.68267886217837
13456,9.601406080398679
4569,9.648092800116753
2318,9.627559187435738
3406,9.57248874897726
16307,9.622176850565914
14333,9.497302766930654
15242,9.595781385264283
928,9.625827267658847
7814,9.728280259271173
5705,9.636218360690172
16573,9.566660095269444
8952,9.637127078995123
18290,9.597479741888769
14933,9.544799077783953
3499,9.562337489591323
12827,9.741655840696122
9916,9.69367699411165
9384,9.687402983634398
7470,9.68162768471242
4086,9.57588765600764
16768,9.620660464163377
13772,9.584353578159172
5374,9.691636759328539
16297,9.680015518595168
9069,9.559475067342197
6970,9.645924285492667
6437,9.531414157843876
13631,9.61986833951811
13217,9.545607907298434
9103,9.528666988525408
19695,9.734448003978764
16906,9.5562460827516
18495,9.611217489812026
7785,9.643281928390667
13385,9.727395006265969
18511,9.646330131386025
10036,9.713906654381882
962,9.694335786674733
15428,9.575949959015048
19723,9.657628801210782
19344,9.581534838940824
11756,9.738395422859945
9284,9.72418805585468
10728,9.678971673375361
7640,9.636172873275147
19339,9.656850911735434
17619,9.719310743967462
12273,9.662582943266967
11908,9.67655340809785
824,9.643869253157806
19383,9.70066937794424
8367,9.668831077131797
4259,9.564909072983804
13719,9.575565242701822
13517,9.528297643243366
15578,9.574970578709255
13086,9.722569451291527
5722,9.677085128376428
980,9.684915346873682
15870,9.784766789696599
13179,9.611637750371901
11210,9.590662676952228
11599,9.635256241028056
7801,9.520263623795502
176,9.55254986838293
9106,9.671033099462335
2383,9.608708085049752
10401,9.567898582778737
8565,9.619811512643286
473,9.748273614946777
19872,9.59159601446551
13930,9.592359223335851
3742,9.78387819728563
17223,9.708744152099236
3075,9.648653107718138
4190,9.773388441975673
7507,9.698905420929378
6039,9.658895677607152
6158,9.7173340603381
12371,9.642800774365796
661,9.642637233005523
15126,9.63638887189974
14443,9.542910132345508
2311,9.746612338506342
12850,9.64592116550215
14700,9.71083984301167
4116,9.758630356593843
12524,9.657379402288665
1844,9.673118441784714
12975,9.605173600422305
9838,9.730989134594047
7846,9.61352777881815
2137,9.691717636136051
6688,9.618558761710942
14620,9.67793658277236
1858,9.557425362586145
17384,9.65971531302459
7080,9.718484435517471
12052,9.597885421038004
2297,9.646071152133368
6302,9.682685575474192
3245,9.684611008963277
13135,9.545364659620502
17044,9.617239817763508
19997,9.693252526474769
1724,9.56287182535236
16565,9.674098541363996
11409,9.724772907839796
9426,9.63718125674047
2931,9.704738468886738
6329,9.647769443078246
18001,9.56921166857983
7540,9.58970899577136
17914,9.7228779869098
15125,9.662152406467431
12231,9.555371735833464
18930,9.689813689439966
16341,9.753723643432599
3638,9.71395767164044
9361,9.655912435676573
1600,9.716180683286003
13613,9.516384626377462
10406,9.561122705325815
5575,9.606235789339586
18036,9.686407417167432
8206,9.658745890896583
13053,9.625762290875906
13260,9.69798445262197
19512,9.620300402849102
256,9.53093915852713
18672,9.625068843030313
14985,9.587122969809538
10632,9.572060202839001
17584,9.647124050308308
17399,9.623252324621895
5103,9.629470947557582
13906,9.624091967498876
17677,9.80711400885891
17305,9.6113991379964
6489,9.600395740515694
12689,9.618461203511636
376,9.597005525152717
16396,9.642130288300955
1560,9.715983621705778
13475,9.650479817015169
6072,9.741406045134978
11799,9.651098173879566
886,9.649909474860753
1629,9.71836438221332
704,9.604292777212486
196,9.640638895839503
10931,9.591046625460333
19098,9.615742108146392
11004,9.69334373570027
16558,9.586884686469608
637,9.584908740301794
10317,9.597635705593824
15869,9.661361303865101
3759,9.611325164898172
13988,9.687573903707568
8393,9.767349334208793
11051,9.565966211171522
10827,9.602775950297577
7888,9.681910818352435
19681,9.680022164200889
686,9.644207562540277
10989,9.725127116420774
13850,9.628951261052917
5012,9.63634429328146
3052,9.629074715145075
1331,9.672548348279737
7267,9.644033086593925
13450,9.555745557790555
8976,9.632218018004941
2292,9.705323760562067
10216,9.578987702193947
16553,9.579613915254212
12182,9.593978344777021
16615,9.679600413882701
10598,9.619937223079694
1347,9.669062624232229
3681,9.594072746031113
16244,9.679690596415345
14061,9.694777977811835
13542,9.59980380989895
961,9.606896739679499
17328,9.68964150964557
14012,9.621949546018355
11288,9.661377059517438
210,9.594194519059519
4031,9.601605707515855
4244,9.689208892505238
17805,9.579097346094418
6409,9.637688127154684
387,9.6002518378088
14348,9.698251257569678
10689,9.697356516993493
1061,9.749491515707955
9577,9.607076116018053
9905,9.51957368961293
14647,9.681543573862134
6707,9.663416029103846
11664,9.590988341916145
586,9.67459690191261
8377,9.677687900937519
8398,9.591777801415194
19245,9.584167904039226
14308,9.657307586630496
3573,9.664994956197535
3657,9.582779327241425
18428,9.676019736544415
7440,9.554925923174368
16503,9.6350221242574
15060,9.644808917745523
11798,9.47732057163969
7336,9.587788088828491
7542,9.666232382509236
185,9.626973772063149
7238,9.691776128630819
2559,9.663340871329115
18502,9.615003282830255
10492,9.693385429981069
9793,9.616689222101117
7181,9.63416006201128
4163,9.660002115289933
1781,9.579258967547448
6881,9.776486534054898
15368,9.676987098559469
15252,9.68573928457441
9806,9.685260098362065
15110,9.62184249440477
14392,9.729288914137108
6554,9.595465721893381
12330,9.568456686895118
19366,9.696886876980182
3616,9.668449105329465
19430,9.54414212031431
14831,9.6099027310831
670,9.713435339899453
16679,9.600566203027928
17509,9.634292769618861
6002,9.62419491053728
18137,9.61286957841948
12047,9.646341671557051
10100,9.592522614907665
6374,9.549916284544008
2990,9.61928659057226
3186,9.697885071790832
8179,9.643263353769337
16262,9.549087875128063
16905,9.612525172417703
12000,9.800273476401204
1832,9.610276129560095
6883,9.56230555921241
17646,9.753752022333186
2427,9.67426796041716
2932,9.60019324769812
12563,9.567545332997954
17886,9.677443943640656
10452,9.587594876687524
3646,9.622979086604454
5011,9.538683909895514
14445,9.620402432896787
8563,9.657306413810502
6069,9.571456339746344
14911,9.67487867423003
12589,9.684450652746683
12349,9.581846639937647
2551,9.703514838179824
15757,9.637830118697856
7012,9.64758186474927
7179,9.586526082337581
11231,9.622950964976694
3810,9.64928736036018
803,9.580664754850503
15657,9.623571124932882
7957,9.635399545825527
19815,9.592422688201422
5947,9.690980415968818
4434,9.624583909667113
6309,9.681395972858144
17543,9.655277279563618
19350,9.696579780803974
12876,9.64052501569407
3476,9.709238114286748
19029,9.651709157872752
7915,9.77781750077439
10609,9.627637420966405
12020,9.554591466935195
3800,9.735421398742814
2234,9.628078520473814
15928,9.61079313598622
8237,9.680513597912226
6843,9.578652481672844
7176,9.606300532750609
16433,9.616543798599963
1294,9.555894444075744
9532,9.57958281405643
5197,9.597875576537756
12235,9.68824176940183
15399,9.638520030397395
4978,9.567833318890056
1547,9.540039193926251
169,9.6834453156209
9169,9.630233925683566
16377,9.570280717984947
12282,9.763213041417481
10869,9.610013373696045
9649,9.66372503048848
2615,9.634817178364457
18815,9.676162857559282
2613,9.658569714054591
395,9.607787888828309
17231,9.688657203079474
10566,9.703008320522418
15549,9.586996846070921
4252,9.660592450528771
12531,9.676822296058566
4566,9.715379524987698
10981,9.75419912583031
7057,9.723867932944328
1292,9.522609547203484
3143,9.79105827102933
9039,9.653234370204006
8652,9.594560596419575
6447,9.681026644978742
10664,9.665310002219073
3095,9.683888225144365
19859,9.700245619088088
10355,9.64494153047882
12973,9.590042429069763
748,9.572891353599777
17344,9.708380082406208
2978,9.615975587295877
5549,9.58243433137054
16872,9.627184087959288
14320,9.697743454721099
6586,9.714775555080566
2663,9.714721675295012
11219,9.647545600772908
443,9.564202887680365
18630,9.652012546353651
14298,9.661893381241146
14516,9.617870210202968
6297,9.700339525917226
18041,9.626090294163157
13207,9.628525560620094
11855,9.608436625417468
7623,9.637323484775498
4329,9.663114165950493
14919,9.752786796329929
16046,9.600576623575003
19980,9.730381050368573
3465,9.706980692457734
3766,9.685945124771937
9748,9.583463465151173
998,9.654679368127152
15171,9.590439058459992
831,9.58930587350458
9803,9.617912699270137
5884,9.65292857835005
4354,9.714424685080127
9418,9.64214655679234
10926,9.742803029570922
9845,9.70164505083436
15376,9.588019500069182
1760,9.695168098876527
12336,9.639637512009976
7642,9.613800062567206
10649,9.68484589522253
4137,9.686495732279948
8584,9.661691852278492
111,9.719394415015557
7399,9.610922564779678
4133,9.69092960885622
2989,9.601729904879729
17643,9.710928916653561
16789,9.6648375434072
12760,9.61149732166588
10491,9.615693187906816
5021,9.606529445948723
18917,9.625185625119476
19784,9.553420689264193
9732,9.744059829225776
2063,9.65434713147295
11256,9.631163297446871
9543,9.747855658831114
5797,9.689688262532027
19965,9.724232384782818
9758,9.787825697992817
17967,9.565869239594385
4543,9.66251783279326
11115,9.699229647961664
16483,9.699953655769146
8753,9.68851837585743
11388,9.620005377203448
15833,9.553501022232672
858,9.6435954307216
17312,9.632506648462833
12626,9.64535036721735
12578,9.745009206007314
1886,9.713011129215001
12240,9.655066773738398
4905,9.643212087086683
1748,9.560899663008005
7871,9.648355144094864
4446,9.662560661698
9066,9.619167783568535
7030,9.674058793129113
6677,9.641155402375901
13041,9.678727309504389
9739,9.697674998461082
18,9.677888599584772
16280,9.500020064765655
18178,9.555270100341511
15278,9.71594598927192
9198,9.572717123559197
8290,9.690433465560853
14789,9.617007397933557
5200,9.67876921218663
2119,9.620296865124597
19329,9.70129254468538
13896,9.664799366919583
16471,9.565962596571671
10189,9.696905610829923
1349,9.723597573521205
955,9.69563634220427
1555,9.666494744906494
11470,9.671622900033071
5637,9.60725047421257
6527,9.66404339627364
12549,9.798433566426354
5923,9.641557690976871
15878,9.779820565588278
16978,9.611630062925547
1565,9.66199008990647
13713,9.593027927981328
7694,9.562914991274077
1687,9.689888073505871
5118,9.604630850615655
12979,9.652822448515135
13939,9.641674367823224
6293,9.69994430586354
15226,9.636928340537818
10958,9.497358630657173
5168,9.65662393157375
17046,9.66808537355589
3383,9.668034018319243
4262,9.59263045052105
19743,9.617556374692537
11244,9.599123094574812
4920,9.54415252633618
11624,9.695045771733858
3763,9.689880497551293
19070,9.630614009514114
4467,9.60312806971314
18006,9.605164588054445
19934,9.633734454240006
9721,9.659522348499756
16347,9.640837498411068
9144,9.7343023228806
12427,9.63185484436933
3239,9.624668645617291
6779,9.562326963373971
9665,9.633721139683551
2266,9.656197096549404
16173,9.671893933449967
14359,9.67962122489437
1818,9.567359943020081
10899,9.670933213124682
13187,9.741071202269545
4771,9.686231679368532
9363,9.710963326024764
9450,9.660933337806128
18354,9.739252585851395
18734,9.682239187557578
10641,9.611955656771743
7806,9.705513690824052
19522,9.563331081810448
12738,9.6125451107882
12167,9.676197103586174
7905,9.601140982390051
14090,9.725720129228494
10679,9.68941455466354
19870,9.610206918563588
13686,9.672376802024912
3986,9.680779676698904
9159,9.570308399939247
15510,9.625638212051687
16406,9.602751211535672
17322,9.708053366762492
7447,9.637877986479909
1122,9.73866064285337
12068,9.703140848477833
3832,9.644639492535477
3728,9.618412422164829
9466,9.572798455713894
1326,9.754869437823778
3122,9.581252392038579
15650,9.62762601522734
9768,9.71244335657443
19913,9.718598942483627
6012,9.731502359280704
8435,9.665322801627635
9596,9.726981228662257
10366,9.565490342858311
10464,9.614910933955304
17835,9.666193035400848
8269,9.766808896559288
11108,9.703099498941294
8930,9.631339676297486
2094,9.547133807825057
2486,9.720219172257218
13293,9.615580140466417
1093,9.651618440278908
9398,9.614155204669634
13967,9.731948371218975
15174,9.52629334018083
15008,9.763216417593467
3084,9.62419086109053
18636,9.639796045254482
8638,9.622886862298056
16044,9.777054195434426
423,9.605488696498693
12268,9.60836946063939
3754,9.635314579693791
11690,9.658060032101845
1363,9.690852614152902
5802,9.691407776314563
14406,9.702140244105681
15300,9.600684628775378
18621,9.655049646607875
15137,9.627031680104878
4774,9.570174091385578
18374,9.611717513598757
17354,9.726806228150597
17261,9.580296587113185
7217,9.67528108123947
1026,9.644832583918781
15892,9.697085183182756
13238,9.719376346844145
55,9.573987284666643
7478,9.709327280386868
6530,9.642998281906829
12867,9.626806625463704
15960,9.556958856489032
15232,9.64484711295657
10772,9.618085440036891
452,9.695236791427522
17089,9.57482320904613
10031,9.651636962166437
8786,9.64360216463482
1372,9.628692056436403
6006,9.738033114481143
13200,9.658222811596053
887,9.642312955031613
5623,9.535191953294161
11474,9.611607983543633
10358,9.60225072174717
1811,9.630991714193366
9478,9.494931909602322
9976,9.681922903253671
17268,9.567302770999955
15738,9.67031342690482
14253,9.603705029670254
12325,9.594876011377636
7405,9.581414545901463
3488,9.484086568596112
7152,9.595577823064986
5870,9.67366114127999
2192,9.640416606297759
18430,9.69412794140095
13491,9.63182670074284
9025,9.602481373520982
9924,9.678690966381563
18336,9.661525616547474
9817,9.563031822621454
1403,9.571628319291076
16465,9.596957373229046
17682,9.64587998178217
3799,9.546987684833555
1252,9.48281144783365
11923,9.64342625528495
18364,9.709546646596243
5915,9.7381573209584
11268,9.571609825203033
3977,9.658953282285207
17271,9.638006028490572
3230,9.619904407714275
6136,9.644758873332995
3017,9.67726467244899
9113,9.690353250527474
8933,9.634895321744015
19884,9.518637265488834
3706,9.70169984555148
16633,9.667480850884875
1458,9.584392427142898
11061,9.603939253922753
2730,9.585297549254047
16773,9.781757974686265
243,9.629071885157245
14867,9.66727402961534
10008,9.588300163459474
10637,9.752515258824484
18845,9.591732697618166
7894,9.67476708042689
8363,9.598668132016762
13402,9.565093134004602
268,9.562149303547647
17755,9.673701914916062
12960,9.653344981965532
19697,9.593915961222796
4512,9.65882536318229
11103,9.60464876266799
13726,9.564789503092877
3100,9.583098402520855
5148,9.732666011765268
7769,9.677372413808719
9573,9.653340673441704
2044,9.679824983788315
0,9.625170627365494
16264,9.535573737512097
10757,9.72904058146608
3913,9.749100016120329
15385,9.674674790064566
13387,9.63185506894029
18408,9.651958868155115
15010,9.61310510270262
7930,9.589380054309466
7142,9.592952798691275
18892,9.598602126172583
17808,9.733178771153348
16110,9.552145001348459
18327,9.626805230747104
17763,9.546906799902766
19013,9.644209790094251
10638,9.674130203573261
6481,9.656228163887716
1009,9.703279801624008
19083,9.622134671734402
8832,9.620060257649683
4823,9.699049632889734
7920,9.628944982095724
260,9.650439618827084
19272,9.644290728467817
7635,9.701622991646035
17990,9.703570400803846
15209,9.726290816051998
14737,9.66816598414406
15150,9.74113955177291
10789,9.674640842701345
9064,9.592882671486521
3481,9.656472612448503
17003,9.623289512298316
16646,9.69526612303089
17385,9.654487283718584
14780,9.66359313242403
15254,9.641255368305057
10646,9.670835140298944
14159,9.613954537092336
7658,9.684016224469344
12116,9.565651520293827
929,9.627219008726767
8769,9.533474064924492
10423,9.657286039260548
654,9.71963786329013
9789,9.7101943732238
11148,9.608084462839667
18038,9.488787188777795
19674,9.674149355597724
8471,9.572004378889881
7461,9.60114671566149
3567,9.609801035671138
6622,9.597971716966441
16045,9.647734622661819
3217,9.619553475138833
13136,9.578677477981572
13950,9.600375446130691
156,9.51854222889159
18714,9.724501104891944
1919,9.65737995918626
8275,9.657894458245142
3860,9.554866487971825
17075,9.686153982053881
10083,9.631321233018687
8256,9.592429694432536
13049,9.652982996009573
1000,9.668517115036309
5202,9.622475148816857
11531,9.711553257082524
3460,9.637118713543272
3240,9.621652979125264
2371,9.58723006346731
19021,9.758430400843872
106,9.692913235363152
8182,9.68913105009976
11419,9.514318691063082
3009,9.65284147198023
7897,9.600805005896191
18720,9.696015219981279
16916,9.639113709594037
1972,9.618816242588057
2087,9.708628850688635
16397,9.617392379924004
127,9.655624583626825
581,9.692736139128701
4963,9.605488722981956
1633,9.625383171911574
11214,9.631373647729344
5622,9.672089154466349
7550,9.682016436499788
9320,9.737775768280063
1952,9.735448278525684
13078,9.6372158877169
8970,9.79440567518093
17321,9.682001178840746
4624,9.75255942529439
15143,9.690758762354992
4557,9.564028086047237
18256,9.745531868408339
2831,9.63196552876737
233,9.554521033202333
8310,9.597455685146349
12418,9.5466972632165
19950,9.685986720961253
17557,9.65841075651513
13592,9.68505828462407
7810,9.687820598160492
18687,9.71452756821682
15183,9.608311380598693
5811,9.576909811110491
5109,9.711085406533124
19799,9.643538650885459
12704,9.690826083621994
6635,9.79073419900057
771,9.734075630251432
11503,9.647665974129454
15655,9.511506109132846
18941,9.639396609772605
14255,9.667875668856151
18574,9.739837565531003
4279,9.655340477672505
19769,9.681375161548294
9970,9.70256949426231
12903,9.659610668130345
8888,9.643724305644145
14260,9.61434414592118
9458,9.653783349782596
13665,9.627418945509246
10467,9.556588763949094
6716,9.510703672477886
8163,9.605578505225939
5960,9.639134973867762
8788,9.641544062546012
15348,9.707531161247532
1114,9.74860070977948
15502,9.671533443316234
1927,9.697569040397935
17159,9.55468565050224
15846,9.613589778580408
8490,9.598530797488026
10443,9.688272978870579
14870,9.661838631804805
13150,9.682870428245604
7230,9.608444433838649
3310,9.507720741679135
1231,9.71881010466362
6939,9.635535860392453
6851,9.552942390317153
3522,9.595760330765668
5492,9.562195740466034
8027,9.647512075611765
4207,9.623899031799352
11469,9.622348565027226
904,9.71073376725925
17502,9.664206929617176
4815,9.596790252278872
5174,9.725892533103776
9955,9.644071855224418
14311,9.516597939022748
9633,9.6968686132301
17957,9.662955250261245
7855,9.666856535548826
13259,9.695017126925611
7582,9.62602198746232
19033,9.616269697659277
9933,9.694027126031745
11305,9.52108102980527
5634,9.67089402470776
7885,9.633102690858163
16746,9.572510176790047
18805,9.660198995976735
7149,9.538975412015521
12075,9.571406290716572
2751,9.597652726605997
11442,9.606650610776468
5720,9.64142610118149
331,9.642606732233684
7038,9.640231652604953
11789,9.562164159526
9100,9.700106314564787
4019,9.697336823290552
1147,9.645748485274968
19466,9.695285229640293
14628,9.594780432033122
4479,9.70172332838415
17200,9.593097906171195
2270,9.620036671529574
10744,9.616552126039025
13643,9.692835082372543
7294,9.605516867854586
9416,9.56221629856274
2476,9.741838446743166
494,9.74803584368383
14507,9.630504568540248
14691,9.6098036994258
11254,9.610115980266
16685,9.641009292118943
19826,9.68647504872678
14170,9.625014162889316
6280,9.578896000056925
13753,9.7073949421833
19501,9.547324343110207
890,9.732490103882608
5864,9.648164379080399
9535,9.719511677702753
278,9.647064047556384
4306,9.724669390225264
11427,9.609816516101013
6153,9.595793759273066
3067,9.594589557070496
15273,9.596994557375709
8567,9.634809391917758
2046,9.692697472816903
10785,9.703623042943805
6118,9.620556275155886
15417,9.623974937412205
14642,9.56561268649961
18857,9.62580268721108
193,9.58659751282887
9042,9.73323331119909
1827,9.685032552521184
10314,9.635321801764094
15714,9.73537185791292
3947,9.613147638011151
551,9.61061690774703
15621,9.550776040543454
12076,9.670447924099527
2470,9.698282313965482
19173,9.64646142174417
8384,9.636250934814989
5877,9.703718440105398
4651,9.557756319775788
11750,9.642027656153443
8486,9.73146830197147
2333,9.660945875948658
10441,9.64205507035576
1730,9.625379387323912
16003,9.585349150875683
14395,9.706471387261102
6887,9.564887139651558
763,9.636294441565342
692,9.61958005301229
114,9.647766632996804
933,9.669968525637728
5443,9.562501537819413
8738,9.647438045271068
1768,9.639875175659803
19562,9.673151099047455
6620,9.672184396770325
8015,9.63307268619042
4555,9.652237067351333
3861,9.62766747645778
12824,9.596347161984163
6221,9.659986322553792
18149,9.77754821437449
14668,9.624587010782884
12601,9.603838343892999
8100,9.60830140658343
1550,9.632977917628121
18304,9.574318223055673
1178,9.656042328329407
19429,9.78243994394607
4430,9.701234804866894
17286,9.636280976853262
5332,9.708324793813603
2731,9.63148380356833
12916,9.627968553148438
14899,9.734178742568634
17919,9.5305530459485
4015,9.613484387206164
900,9.66568742950628
380,9.69503147494632
13196,9.599907340930748
15793,9.685489376832392
365,9.779801864783124
18268,9.811203616081803
7789,9.679861995999659
18725,9.724116113708995
91,9.626769313020592
12265,9.595302930333709
17867,9.577240451415815
16447,9.567518111785992
16154,9.684452948457686
14551,9.634326861730656
6483,9.682671331112433
19290,9.663178416950533
17359,9.673142759986506
10469,9.711668592719601
12362,9.622465093287277
3120,9.54911391181424
8402,9.596002662551678
13439,9.689590662260244
16645,9.661435805429575
19052,9.647239309703492
526,9.620615795230865
8664,9.56811924272537
10771,9.780334423073697
9228,9.652153401252983
6957,9.64323782435088
8450,9.620991728719464
19213,9.607051196816776
13007,9.72139161215935
2109,9.659204279621656
6947,9.62376987695017
5326,9.694575164283268
6606,9.690995540025913
11026,9.63235940362632
17960,9.606089701038664
4755,9.569355154416197
18989,9.727534540042802
14748,9.734158823768121
15630,9.645844198632723
14796,9.708562357647134
10630,9.669699674341304
2712,9.615289466642592
3457,9.657313880610236
17293,9.62849768954035
17239,9.666249531883954
14213,9.653663400654732
19686,9.637316221106593
3416,9.598041180566543
19432,9.633767109008614
11382,9.599887498599763
15720,9.693949368574724
15843,9.640157475680324
14249,9.637680238913866
12595,9.667436423467656
1762,9.596115462642473
9022,9.657336246591116
7664,9.651013730266651
11787,9.713903466907155
19077,9.613976742380704
6434,9.718985680623982
14039,9.691137064654617
247,9.611094201558236
14053,9.682886033437702
8065,9.712062862505423
6870,9.685733217460527
2883,9.676137456209647
14415,9.646098126340556
9087,9.653324952968788
11813,9.687130191930462
8774,9.633163123998267
3215,9.633253072626767
9013,9.635405208993555
2153,9.704496502053333
17259,9.645000557892311
1065,9.694967026027022
9961,9.771284710979051
8170,9.69077628879786
1012,9.53315317060969
16368,9.62285090821411
6313,9.650865273562525
13973,9.670266192798273
14485,9.627949149999074
18118,9.643706347350387
10015,9.623324727656028
12529,9.636212152535933
8557,9.617271723465164
9618,9.509658261067573
1377,9.658792389783844
15848,9.666898459576108
14886,9.739487689107074
7031,9.655438122368231
4879,9.609238285915144
16579,9.650793258138906
18074,9.647527810809006
2604,9.595097062438827
4956,9.67881028849261
277,9.722364866314274
2045,9.790302127767923
6103,9.685399779650808
5481,9.72810178960187
13248,9.538923558383352
7490,9.549491368034786
7863,9.720597585746447
9624,9.745402355658987
676,9.642430937278084
573,9.703778046008928
13432,9.640556668834416
7190,9.754828785733801
7479,9.6639233022101
2536,9.654805080028847
11674,9.603286715637397
14175,9.51695725184657
12943,9.646107102535936
2688,9.661653223947528
4371,9.625026339143524
5136,9.659166465976643
2557,9.65829246158861
15176,9.609640459372779
5063,9.62619812588636
